Trial,Event,Value,Timestamp
33,StimOn,1,2024-04-02T15:26:58.0476160+01:00
33,StimOn,0,2024-04-02T15:26:59.0409600+01:00
34,PictureID,6,2024-04-02T15:26:59.0413312+01:00
34,TrialITI,1.1,2024-04-02T15:26:59.0414080+01:00
34,StimOn,1,2024-04-02T15:27:00.1480320+01:00
34,StimOn,0,2024-04-02T15:27:01.1412224+01:00
34,PictureID,9,2024-04-02T15:27:01.1414016+01:00
34,TrialITI,1,2024-04-02T15:27:01.1414784+01:00
34,StimOn,1,2024-04-02T15:27:02.1482496+01:00
34,StimOn,0,2024-04-02T15:27:03.1414784+01:00
34,PictureID,5,2024-04-02T15:27:03.1416448+01:00
34,TrialITI,1.6,2024-04-02T15:27:03.1417216+01:00
34,StimOn,1,2024-04-02T15:27:04.7653632+01:00
34,StimOn,0,2024-04-02T15:27:05.7584768+01:00
34,PictureID,3,2024-04-02T15:27:05.7586816+01:00
34,TrialITI,1.1,2024-04-02T15:27:05.7587840+01:00
34,StimOn,1,2024-04-02T15:27:06.8656896+01:00
34,StimOn,0,2024-04-02T15:27:07.8587264+01:00
34,PictureID,7,2024-04-02T15:27:07.8589184+01:00
34,TrialITI,1.2,2024-04-02T15:27:07.8589952+01:00
34,StimOn,1,2024-04-02T15:27:09.0660224+01:00
34,StimOn,0,2024-04-02T15:27:10.0590080+01:00
34,PictureID,0,2024-04-02T15:27:10.0591744+01:00
34,TrialITI,1.9,2024-04-02T15:27:10.0592512+01:00
34,StimOn,1,2024-04-02T15:27:11.9830912+01:00
34,StimOn,0,2024-04-02T15:27:12.9760384+01:00
34,PictureID,8,2024-04-02T15:27:12.9762176+01:00
34,TrialITI,1,2024-04-02T15:27:12.9762944+01:00
34,StimOn,1,2024-04-02T15:27:13.9833856+01:00
34,StimOn,0,2024-04-02T15:27:14.9762816+01:00
34,PictureID,4,2024-04-02T15:27:14.9764608+01:00
34,TrialITI,1,2024-04-02T15:27:14.9765504+01:00
34,StimOn,1,2024-04-02T15:27:15.9836544+01:00
34,StimOn,0,2024-04-02T15:27:16.9765376+01:00
34,PictureID,1,2024-04-02T15:27:16.9769216+01:00
34,TrialITI,1.5,2024-04-02T15:27:16.9770112+01:00
34,StimOn,1,2024-04-02T15:27:18.5006720+01:00
34,StimOn,0,2024-04-02T15:27:19.4935168+01:00
34,PictureID,2,2024-04-02T15:27:19.4936832+01:00
34,TrialITI,1.5,2024-04-02T15:27:19.4937728+01:00
34,StimOn,1,2024-04-02T15:27:21.0178560+01:00
34,StimOn,0,2024-04-02T15:27:22.0104960+01:00
35,PictureID,3,2024-04-02T15:27:22.0108672+01:00
35,TrialITI,1.4,2024-04-02T15:27:22.0109696+01:00
35,StimOn,1,2024-04-02T15:27:23.4182784+01:00
35,StimOn,0,2024-04-02T15:27:24.4107904+01:00
35,PictureID,5,2024-04-02T15:27:24.4109568+01:00
35,TrialITI,1.3,2024-04-02T15:27:24.4110464+01:00
35,StimOn,1,2024-04-02T15:27:25.7185152+01:00
35,StimOn,0,2024-04-02T15:27:26.7110784+01:00
35,PictureID,1,2024-04-02T15:27:26.7112448+01:00
35,TrialITI,1.4,2024-04-02T15:27:26.7113216+01:00
35,StimOn,1,2024-04-02T15:27:28.1188736+01:00
35,StimOn,0,2024-04-02T15:27:29.1113728+01:00
35,PictureID,7,2024-04-02T15:27:29.1115648+01:00
35,TrialITI,1.3,2024-04-02T15:27:29.1116672+01:00
35,StimOn,1,2024-04-02T15:27:30.4191872+01:00
35,StimOn,0,2024-04-02T15:27:31.4116608+01:00
35,PictureID,8,2024-04-02T15:27:31.4118528+01:00
35,TrialITI,1.1,2024-04-02T15:27:31.4119424+01:00
35,StimOn,1,2024-04-02T15:27:32.5194752+01:00
35,StimOn,0,2024-04-02T15:27:33.5119232+01:00
35,PictureID,6,2024-04-02T15:27:33.5120896+01:00
35,TrialITI,1.6,2024-04-02T15:27:33.5121792+01:00
35,StimOn,1,2024-04-02T15:27:35.1365504+01:00
35,StimOn,0,2024-04-02T15:27:36.1289088+01:00
35,PictureID,2,2024-04-02T15:27:36.1290880+01:00
35,TrialITI,1.3,2024-04-02T15:27:36.1291648+01:00
35,StimOn,1,2024-04-02T15:27:37.4369536+01:00
35,StimOn,0,2024-04-02T15:27:38.4292096+01:00
35,PictureID,0,2024-04-02T15:27:38.4293888+01:00
35,TrialITI,1.7,2024-04-02T15:27:38.4294784+01:00
35,StimOn,1,2024-04-02T15:27:40.1540352+01:00
35,StimOn,0,2024-04-02T15:27:41.1462144+01:00
35,PictureID,9,2024-04-02T15:27:41.1464064+01:00
35,TrialITI,1.3,2024-04-02T15:27:41.1464960+01:00
35,StimOn,1,2024-04-02T15:27:42.4544256+01:00
35,StimOn,0,2024-04-02T15:27:43.4464896+01:00
35,PictureID,4,2024-04-02T15:27:43.4466688+01:00
35,TrialITI,1.8,2024-04-02T15:27:43.4467456+01:00
35,StimOn,1,2024-04-02T15:27:45.2716672+01:00
35,StimOn,0,2024-04-02T15:27:46.2635136+01:00
36,PictureID,0,2024-04-02T15:27:46.2638720+01:00
36,TrialITI,1.6,2024-04-02T15:27:46.2639488+01:00
36,StimOn,1,2024-04-02T15:27:47.8886784+01:00
36,StimOn,0,2024-04-02T15:27:48.8805120+01:00
36,PictureID,5,2024-04-02T15:27:48.8806912+01:00
36,TrialITI,1,2024-04-02T15:27:48.8807808+01:00
36,StimOn,1,2024-04-02T15:27:49.8889344+01:00
36,StimOn,0,2024-04-02T15:27:50.8807680+01:00
36,PictureID,6,2024-04-02T15:27:50.8809984+01:00
36,TrialITI,1.3,2024-04-02T15:27:50.8810752+01:00
36,StimOn,1,2024-04-02T15:27:52.1909504+01:00
36,StimOn,0,2024-04-02T15:27:53.1810304+01:00
36,PictureID,9,2024-04-02T15:27:53.1812096+01:00
36,TrialITI,2,2024-04-02T15:27:53.1812736+01:00
36,StimOn,1,2024-04-02T15:27:55.2081664+01:00
36,StimOn,0,2024-04-02T15:27:56.1980928+01:00
36,PictureID,4,2024-04-02T15:27:56.1982976+01:00
36,TrialITI,1.2,2024-04-02T15:27:56.1984000+01:00
36,StimOn,1,2024-04-02T15:27:57.4084992+01:00
36,StimOn,0,2024-04-02T15:27:58.3983616+01:00
36,PictureID,7,2024-04-02T15:27:58.3985536+01:00
36,TrialITI,1.9,2024-04-02T15:27:58.3986432+01:00
36,StimOn,1,2024-04-02T15:28:00.3256448+01:00
36,StimOn,0,2024-04-02T15:28:01.3153792+01:00
36,PictureID,2,2024-04-02T15:28:01.3155584+01:00
36,TrialITI,2,2024-04-02T15:28:01.3156352+01:00
36,StimOn,1,2024-04-02T15:28:03.3427968+01:00
36,StimOn,0,2024-04-02T15:28:04.3324288+01:00
36,PictureID,3,2024-04-02T15:28:04.3326208+01:00
36,TrialITI,1.6,2024-04-02T15:28:04.3327104+01:00
36,StimOn,1,2024-04-02T15:28:05.9598592+01:00
36,StimOn,0,2024-04-02T15:28:06.9494144+01:00
36,PictureID,1,2024-04-02T15:28:06.9496064+01:00
36,TrialITI,1.5,2024-04-02T15:28:06.9496832+01:00
36,StimOn,1,2024-04-02T15:28:08.4770560+01:00
36,StimOn,0,2024-04-02T15:28:09.4664064+01:00
36,PictureID,8,2024-04-02T15:28:09.4665984+01:00
36,TrialITI,1.9,2024-04-02T15:28:09.4666752+01:00
36,StimOn,1,2024-04-02T15:28:11.3941632+01:00
36,StimOn,0,2024-04-02T15:28:12.3834240+01:00
37,PictureID,4,2024-04-02T15:28:12.3838080+01:00
37,TrialITI,1.4,2024-04-02T15:28:12.3839104+01:00
37,StimOn,1,2024-04-02T15:28:13.7947008+01:00
37,StimOn,0,2024-04-02T15:28:14.7837312+01:00
37,PictureID,5,2024-04-02T15:28:14.7838976+01:00
37,TrialITI,1.5,2024-04-02T15:28:14.7839744+01:00
37,StimOn,1,2024-04-02T15:28:16.3117312+01:00
37,StimOn,0,2024-04-02T15:28:17.3007104+01:00
37,PictureID,6,2024-04-02T15:28:17.3008896+01:00
37,TrialITI,1.7,2024-04-02T15:28:17.3009792+01:00
37,StimOn,1,2024-04-02T15:28:19.0288384+01:00
37,StimOn,0,2024-04-02T15:28:20.0177152+01:00
37,PictureID,7,2024-04-02T15:28:20.0179072+01:00
37,TrialITI,1.4,2024-04-02T15:28:20.0179968+01:00
37,StimOn,1,2024-04-02T15:28:21.4291584+01:00
37,StimOn,0,2024-04-02T15:28:22.4180352+01:00
37,PictureID,9,2024-04-02T15:28:22.4182144+01:00
37,TrialITI,1.2,2024-04-02T15:28:22.4183040+01:00
37,StimOn,1,2024-04-02T15:28:23.6295680+01:00
37,StimOn,0,2024-04-02T15:28:24.6182784+01:00
37,PictureID,8,2024-04-02T15:28:24.6184576+01:00
37,TrialITI,1.3,2024-04-02T15:28:24.6185472+01:00
37,StimOn,1,2024-04-02T15:28:25.9298560+01:00
37,StimOn,0,2024-04-02T15:28:26.9185792+01:00
37,PictureID,2,2024-04-02T15:28:26.9187712+01:00
37,TrialITI,1.9,2024-04-02T15:28:26.9188608+01:00
37,StimOn,1,2024-04-02T15:28:28.8469376+01:00
37,StimOn,0,2024-04-02T15:28:29.8355968+01:00
37,PictureID,3,2024-04-02T15:28:29.8357632+01:00
37,TrialITI,1.1,2024-04-02T15:28:29.8358400+01:00
37,StimOn,1,2024-04-02T15:28:30.9473024+01:00
37,StimOn,0,2024-04-02T15:28:31.9358592+01:00
37,PictureID,1,2024-04-02T15:28:31.9360256+01:00
37,TrialITI,1.6,2024-04-02T15:28:31.9361152+01:00
37,StimOn,1,2024-04-02T15:28:33.5643392+01:00
37,StimOn,0,2024-04-02T15:28:34.5528576+01:00
37,PictureID,0,2024-04-02T15:28:34.5530240+01:00
37,TrialITI,2,2024-04-02T15:28:34.5531008+01:00
37,StimOn,1,2024-04-02T15:28:36.5815168+01:00
37,StimOn,0,2024-04-02T15:28:37.5699072+01:00
38,PictureID,6,2024-04-02T15:28:37.5703808+01:00
38,TrialITI,1.2,2024-04-02T15:28:37.5704832+01:00
38,StimOn,1,2024-04-02T15:28:38.7818368+01:00
38,StimOn,0,2024-04-02T15:28:39.7701760+01:00
38,PictureID,2,2024-04-02T15:28:39.7703296+01:00
38,TrialITI,1.5,2024-04-02T15:28:39.7704192+01:00
38,StimOn,1,2024-04-02T15:28:41.2989056+01:00
38,StimOn,0,2024-04-02T15:28:42.2871552+01:00
38,PictureID,1,2024-04-02T15:28:42.2873088+01:00
38,TrialITI,1.8,2024-04-02T15:28:42.2873984+01:00
38,StimOn,1,2024-04-02T15:28:44.1159936+01:00
38,StimOn,0,2024-04-02T15:28:45.1041664+01:00
38,PictureID,3,2024-04-02T15:28:45.1043328+01:00
38,TrialITI,1.4,2024-04-02T15:28:45.1044224+01:00
38,StimOn,1,2024-04-02T15:28:46.5163520+01:00
38,StimOn,0,2024-04-02T15:28:47.5044864+01:00
38,PictureID,8,2024-04-02T15:28:47.5046912+01:00
38,TrialITI,1.1,2024-04-02T15:28:47.5048064+01:00
38,StimOn,1,2024-04-02T15:28:48.6166656+01:00
38,StimOn,0,2024-04-02T15:28:49.6047360+01:00
38,PictureID,0,2024-04-02T15:28:49.6049408+01:00
38,TrialITI,1.2,2024-04-02T15:28:49.6050432+01:00
38,StimOn,1,2024-04-02T15:28:50.8171520+01:00
38,StimOn,0,2024-04-02T15:28:51.8050048+01:00
38,PictureID,4,2024-04-02T15:28:51.8051712+01:00
38,TrialITI,1.8,2024-04-02T15:28:51.8052480+01:00
38,StimOn,1,2024-04-02T15:28:53.6342144+01:00
38,StimOn,0,2024-04-02T15:28:54.6220288+01:00
38,PictureID,7,2024-04-02T15:28:54.6222720+01:00
38,TrialITI,1.2,2024-04-02T15:28:54.6223872+01:00
38,StimOn,1,2024-04-02T15:28:55.8345600+01:00
38,StimOn,0,2024-04-02T15:28:56.8222976+01:00
38,PictureID,5,2024-04-02T15:28:56.8224512+01:00
38,TrialITI,1.6,2024-04-02T15:28:56.8225408+01:00
38,StimOn,1,2024-04-02T15:28:58.4516096+01:00
38,StimOn,0,2024-04-02T15:28:59.4392832+01:00
38,PictureID,9,2024-04-02T15:28:59.4394496+01:00
38,TrialITI,1.2,2024-04-02T15:28:59.4395392+01:00
38,StimOn,1,2024-04-02T15:29:00.6518912+01:00
38,StimOn,0,2024-04-02T15:29:01.6395648+01:00
39,PictureID,4,2024-04-02T15:29:01.6400640+01:00
39,TrialITI,1.2,2024-04-02T15:29:01.6401536+01:00
39,StimOn,1,2024-04-02T15:29:02.8522240+01:00
39,StimOn,0,2024-04-02T15:29:03.8398336+01:00
39,PictureID,9,2024-04-02T15:29:03.8400000+01:00
39,TrialITI,1.9,2024-04-02T15:29:03.8400896+01:00
39,StimOn,1,2024-04-02T15:29:05.7693184+01:00
39,StimOn,0,2024-04-02T15:29:06.7568640+01:00
39,PictureID,8,2024-04-02T15:29:06.7570560+01:00
39,TrialITI,1.7,2024-04-02T15:29:06.7571456+01:00
39,StimOn,1,2024-04-02T15:29:08.4864640+01:00
39,StimOn,0,2024-04-02T15:29:09.4738688+01:00
39,PictureID,1,2024-04-02T15:29:09.4740480+01:00
39,TrialITI,1.9,2024-04-02T15:29:09.4741376+01:00
39,StimOn,1,2024-04-02T15:29:11.4035456+01:00
39,StimOn,0,2024-04-02T15:29:12.3908992+01:00
39,PictureID,3,2024-04-02T15:29:12.3912192+01:00
39,TrialITI,1.7,2024-04-02T15:29:12.3915904+01:00
39,StimOn,1,2024-04-02T15:29:14.1205632+01:00
39,StimOn,0,2024-04-02T15:29:15.1079168+01:00
39,PictureID,0,2024-04-02T15:29:15.1081600+01:00
39,TrialITI,1.6,2024-04-02T15:29:15.1082624+01:00
39,StimOn,1,2024-04-02T15:29:16.7376128+01:00
39,StimOn,0,2024-04-02T15:29:17.7248896+01:00
39,PictureID,5,2024-04-02T15:29:17.7250560+01:00
39,TrialITI,2,2024-04-02T15:29:17.7251712+01:00
39,StimOn,1,2024-04-02T15:29:19.7546752+01:00
39,StimOn,0,2024-04-02T15:29:20.7419392+01:00
39,PictureID,2,2024-04-02T15:29:20.7421184+01:00
39,TrialITI,2,2024-04-02T15:29:20.7422080+01:00
39,StimOn,1,2024-04-02T15:29:22.7718016+01:00
39,StimOn,0,2024-04-02T15:29:23.7589888+01:00
39,PictureID,6,2024-04-02T15:29:23.7591808+01:00
39,TrialITI,1,2024-04-02T15:29:23.7592704+01:00
39,StimOn,1,2024-04-02T15:29:24.7721344+01:00
39,StimOn,0,2024-04-02T15:29:25.7592320+01:00
39,PictureID,7,2024-04-02T15:29:25.7594624+01:00
39,TrialITI,2,2024-04-02T15:29:25.7595904+01:00
39,StimOn,1,2024-04-02T15:29:27.7892096+01:00
39,StimOn,0,2024-04-02T15:29:28.7762688+01:00
40,PictureID,6,2024-04-02T15:29:28.7767808+01:00
40,TrialITI,1.4,2024-04-02T15:29:28.7769344+01:00
40,StimOn,1,2024-04-02T15:29:30.1897088+01:00
40,StimOn,0,2024-04-02T15:29:31.1765760+01:00
40,PictureID,3,2024-04-02T15:29:31.1767424+01:00
40,TrialITI,1.5,2024-04-02T15:29:31.1768320+01:00
40,StimOn,1,2024-04-02T15:29:32.7068032+01:00
40,StimOn,0,2024-04-02T15:29:33.6935552+01:00
40,PictureID,4,2024-04-02T15:29:33.6937856+01:00
40,TrialITI,1.6,2024-04-02T15:29:33.6939776+01:00
40,StimOn,1,2024-04-02T15:29:35.3239168+01:00
40,StimOn,0,2024-04-02T15:29:36.3105408+01:00
40,PictureID,5,2024-04-02T15:29:36.3108352+01:00
40,TrialITI,1.5,2024-04-02T15:29:36.3109120+01:00
40,StimOn,1,2024-04-02T15:29:37.8408832+01:00
40,StimOn,0,2024-04-02T15:29:38.8275200+01:00
40,PictureID,1,2024-04-02T15:29:38.8283136+01:00
40,TrialITI,1.9,2024-04-02T15:29:38.8284032+01:00
40,StimOn,1,2024-04-02T15:29:40.7579776+01:00
40,StimOn,0,2024-04-02T15:29:41.7445504+01:00
40,PictureID,8,2024-04-02T15:29:41.7447296+01:00
40,TrialITI,1.2,2024-04-02T15:29:41.7448064+01:00
40,StimOn,1,2024-04-02T15:29:42.9582848+01:00
40,StimOn,0,2024-04-02T15:29:43.9448320+01:00
40,PictureID,0,2024-04-02T15:29:43.9450240+01:00
40,TrialITI,1.8,2024-04-02T15:29:43.9451136+01:00
40,StimOn,1,2024-04-02T15:29:45.7753216+01:00
40,StimOn,0,2024-04-02T15:29:46.7618432+01:00
40,PictureID,7,2024-04-02T15:29:46.7620096+01:00
40,TrialITI,1.5,2024-04-02T15:29:46.7620992+01:00
40,StimOn,1,2024-04-02T15:29:48.2923264+01:00
40,StimOn,0,2024-04-02T15:29:49.2788224+01:00
40,PictureID,9,2024-04-02T15:29:49.2790016+01:00
40,TrialITI,1.4,2024-04-02T15:29:49.2790784+01:00
40,StimOn,1,2024-04-02T15:29:50.6926720+01:00
40,StimOn,0,2024-04-02T15:29:51.6791296+01:00
40,PictureID,2,2024-04-02T15:29:51.6795136+01:00
40,TrialITI,2,2024-04-02T15:29:51.6796288+01:00
40,StimOn,1,2024-04-02T15:29:53.7097728+01:00
40,StimOn,0,2024-04-02T15:29:54.6961664+01:00
41,PictureID,8,2024-04-02T15:29:54.6965504+01:00
41,TrialITI,1.9,2024-04-02T15:29:54.6966272+01:00
41,StimOn,1,2024-04-02T15:29:56.6269056+01:00
41,StimOn,0,2024-04-02T15:29:57.6132096+01:00
41,PictureID,7,2024-04-02T15:29:57.6134016+01:00
41,TrialITI,1.6,2024-04-02T15:29:57.6134912+01:00
41,StimOn,1,2024-04-02T15:29:59.2439040+01:00
41,StimOn,0,2024-04-02T15:30:00.2302080+01:00
41,PictureID,6,2024-04-02T15:30:00.2304512+01:00
41,TrialITI,1.6,2024-04-02T15:30:00.2305536+01:00
41,StimOn,1,2024-04-02T15:30:01.8624512+01:00
41,StimOn,0,2024-04-02T15:30:02.8471936+01:00
41,PictureID,1,2024-04-02T15:30:02.8473728+01:00
41,TrialITI,1.9,2024-04-02T15:30:02.8474752+01:00
41,StimOn,1,2024-04-02T15:30:04.7796480+01:00
41,StimOn,0,2024-04-02T15:30:05.7642240+01:00
41,PictureID,5,2024-04-02T15:30:05.7644416+01:00
41,TrialITI,1.7,2024-04-02T15:30:05.7645568+01:00
41,StimOn,1,2024-04-02T15:30:07.4967168+01:00
41,StimOn,0,2024-04-02T15:30:08.4812160+01:00
41,PictureID,4,2024-04-02T15:30:08.4814208+01:00
41,TrialITI,1.8,2024-04-02T15:30:08.4815104+01:00
41,StimOn,1,2024-04-02T15:30:10.3137792+01:00
41,StimOn,0,2024-04-02T15:30:11.2982400+01:00
41,PictureID,0,2024-04-02T15:30:11.2984320+01:00
41,TrialITI,1.2,2024-04-02T15:30:11.2985216+01:00
41,StimOn,1,2024-04-02T15:30:12.5140608+01:00
41,StimOn,0,2024-04-02T15:30:13.4985088+01:00
41,PictureID,3,2024-04-02T15:30:13.4986880+01:00
41,TrialITI,1.9,2024-04-02T15:30:13.4987648+01:00
41,StimOn,1,2024-04-02T15:30:15.4312960+01:00
41,StimOn,0,2024-04-02T15:30:16.4155392+01:00
41,PictureID,2,2024-04-02T15:30:16.4157056+01:00
41,TrialITI,1.3,2024-04-02T15:30:16.4157952+01:00
41,StimOn,1,2024-04-02T15:30:17.7316224+01:00
41,StimOn,0,2024-04-02T15:30:18.7158272+01:00
41,PictureID,9,2024-04-02T15:30:18.7159936+01:00
41,TrialITI,1.4,2024-04-02T15:30:18.7160704+01:00
41,StimOn,1,2024-04-02T15:30:20.1319552+01:00
41,StimOn,0,2024-04-02T15:30:21.1161216+01:00
42,PictureID,6,2024-04-02T15:30:21.1165056+01:00
42,TrialITI,1,2024-04-02T15:30:21.1165952+01:00
42,StimOn,1,2024-04-02T15:30:22.1322496+01:00
42,StimOn,0,2024-04-02T15:30:23.1163648+01:00
42,PictureID,1,2024-04-02T15:30:23.1165312+01:00
42,TrialITI,1.9,2024-04-02T15:30:23.1166208+01:00
42,StimOn,1,2024-04-02T15:30:25.0493952+01:00
42,StimOn,0,2024-04-02T15:30:26.0334080+01:00
42,PictureID,7,2024-04-02T15:30:26.0336768+01:00
42,TrialITI,1.1,2024-04-02T15:30:26.0338304+01:00
42,StimOn,1,2024-04-02T15:30:27.1497216+01:00
42,StimOn,0,2024-04-02T15:30:28.1336704+01:00
42,PictureID,8,2024-04-02T15:30:28.1338496+01:00
42,TrialITI,1.4,2024-04-02T15:30:28.1339392+01:00
42,StimOn,1,2024-04-02T15:30:29.5500544+01:00
42,StimOn,0,2024-04-02T15:30:30.5339648+01:00
42,PictureID,2,2024-04-02T15:30:30.5341312+01:00
42,TrialITI,1.8,2024-04-02T15:30:30.5342208+01:00
42,StimOn,1,2024-04-02T15:30:32.3672832+01:00
42,StimOn,0,2024-04-02T15:30:33.3513216+01:00
42,PictureID,4,2024-04-02T15:30:33.3515008+01:00
42,TrialITI,1.3,2024-04-02T15:30:33.3515904+01:00
42,StimOn,1,2024-04-02T15:30:34.6676352+01:00
42,StimOn,0,2024-04-02T15:30:35.6514816+01:00
42,PictureID,9,2024-04-02T15:30:35.6516608+01:00
42,TrialITI,1.3,2024-04-02T15:30:35.6517504+01:00
42,StimOn,1,2024-04-02T15:30:36.9679232+01:00
42,StimOn,0,2024-04-02T15:30:37.9520640+01:00
42,PictureID,5,2024-04-02T15:30:37.9522560+01:00
42,TrialITI,1,2024-04-02T15:30:37.9523456+01:00
42,StimOn,1,2024-04-02T15:30:38.9682048+01:00
42,StimOn,0,2024-04-02T15:30:39.9521664+01:00
42,PictureID,0,2024-04-02T15:30:39.9523328+01:00
42,TrialITI,1.3,2024-04-02T15:30:39.9525248+01:00
42,StimOn,1,2024-04-02T15:30:41.2524928+01:00
42,StimOn,0,2024-04-02T15:30:42.2520960+01:00
42,PictureID,3,2024-04-02T15:30:42.2523264+01:00
42,TrialITI,1.4,2024-04-02T15:30:42.2524288+01:00
42,StimOn,1,2024-04-02T15:30:43.6533760+01:00
42,StimOn,0,2024-04-02T15:30:44.6523776+01:00
43,PictureID,1,2024-04-02T15:30:44.6527360+01:00
43,TrialITI,1,2024-04-02T15:30:44.6528128+01:00
43,StimOn,1,2024-04-02T15:30:45.6537088+01:00
43,StimOn,0,2024-04-02T15:30:46.6526464+01:00
43,PictureID,6,2024-04-02T15:30:46.6528256+01:00
43,TrialITI,1,2024-04-02T15:30:46.6529152+01:00
43,StimOn,1,2024-04-02T15:30:47.6539776+01:00
43,StimOn,0,2024-04-02T15:30:48.6528896+01:00
43,PictureID,3,2024-04-02T15:30:48.6530816+01:00
43,TrialITI,2,2024-04-02T15:30:48.6531712+01:00
43,StimOn,1,2024-04-02T15:30:50.6711424+01:00
43,StimOn,0,2024-04-02T15:30:51.6699392+01:00
43,PictureID,5,2024-04-02T15:30:51.6701440+01:00
43,TrialITI,1.4,2024-04-02T15:30:51.6702464+01:00
43,StimOn,1,2024-04-02T15:30:53.0715776+01:00
43,StimOn,0,2024-04-02T15:30:54.0702208+01:00
43,PictureID,8,2024-04-02T15:30:54.0704128+01:00
43,TrialITI,1.1,2024-04-02T15:30:54.0705152+01:00
43,StimOn,1,2024-04-02T15:30:55.1718912+01:00
43,StimOn,0,2024-04-02T15:30:56.1704832+01:00
43,PictureID,4,2024-04-02T15:30:56.1706496+01:00
43,TrialITI,1,2024-04-02T15:30:56.1707264+01:00
43,StimOn,1,2024-04-02T15:30:57.1721600+01:00
43,StimOn,0,2024-04-02T15:30:58.1707392+01:00
43,PictureID,9,2024-04-02T15:30:58.1709056+01:00
43,TrialITI,1.2,2024-04-02T15:30:58.1709824+01:00
43,StimOn,1,2024-04-02T15:30:59.3724800+01:00
43,StimOn,0,2024-04-02T15:31:00.3710080+01:00
43,PictureID,0,2024-04-02T15:31:00.3711744+01:00
43,TrialITI,1.4,2024-04-02T15:31:00.3712640+01:00
43,StimOn,1,2024-04-02T15:31:01.7728512+01:00
43,StimOn,0,2024-04-02T15:31:02.7713280+01:00
43,PictureID,2,2024-04-02T15:31:02.7715200+01:00
43,TrialITI,1.1,2024-04-02T15:31:02.7716096+01:00
43,StimOn,1,2024-04-02T15:31:03.8731392+01:00
43,StimOn,0,2024-04-02T15:31:04.8715648+01:00
43,PictureID,7,2024-04-02T15:31:04.8717440+01:00
43,TrialITI,1.3,2024-04-02T15:31:04.8718208+01:00
43,StimOn,1,2024-04-02T15:31:06.1734656+01:00
43,StimOn,0,2024-04-02T15:31:07.1718528+01:00
44,PictureID,9,2024-04-02T15:31:07.1723392+01:00
44,TrialITI,1.4,2024-04-02T15:31:07.1724288+01:00
44,StimOn,1,2024-04-02T15:31:08.5739136+01:00
44,StimOn,0,2024-04-02T15:31:09.5721856+01:00
44,PictureID,3,2024-04-02T15:31:09.5724672+01:00
44,TrialITI,1.7,2024-04-02T15:31:09.5726080+01:00
44,StimOn,1,2024-04-02T15:31:11.2909696+01:00
44,StimOn,0,2024-04-02T15:31:12.2891520+01:00
44,PictureID,5,2024-04-02T15:31:12.2893184+01:00
44,TrialITI,1.8,2024-04-02T15:31:12.2893952+01:00
44,StimOn,1,2024-04-02T15:31:14.1081344+01:00
44,StimOn,0,2024-04-02T15:31:15.1061760+01:00
44,PictureID,2,2024-04-02T15:31:15.1063680+01:00
44,TrialITI,1.9,2024-04-02T15:31:15.1064704+01:00
44,StimOn,1,2024-04-02T15:31:17.0252672+01:00
44,StimOn,0,2024-04-02T15:31:18.0232064+01:00
44,PictureID,4,2024-04-02T15:31:18.0233984+01:00
44,TrialITI,1,2024-04-02T15:31:18.0234880+01:00
44,StimOn,1,2024-04-02T15:31:19.0255488+01:00
44,StimOn,0,2024-04-02T15:31:20.0234624+01:00
44,PictureID,8,2024-04-02T15:31:20.0236672+01:00
44,TrialITI,1.1,2024-04-02T15:31:20.0237568+01:00
44,StimOn,1,2024-04-02T15:31:21.1258880+01:00
44,StimOn,0,2024-04-02T15:31:22.1237120+01:00
44,PictureID,0,2024-04-02T15:31:22.1238912+01:00
44,TrialITI,1.4,2024-04-02T15:31:22.1239680+01:00
44,StimOn,1,2024-04-02T15:31:23.5262464+01:00
44,StimOn,0,2024-04-02T15:31:24.5240192+01:00
44,PictureID,1,2024-04-02T15:31:24.5241856+01:00
44,TrialITI,1.2,2024-04-02T15:31:24.5242624+01:00
44,StimOn,1,2024-04-02T15:31:25.7265408+01:00
44,StimOn,0,2024-04-02T15:31:26.7243008+01:00
44,PictureID,7,2024-04-02T15:31:26.7244800+01:00
44,TrialITI,1.4,2024-04-02T15:31:26.7245696+01:00
44,StimOn,1,2024-04-02T15:31:28.1273856+01:00
44,StimOn,0,2024-04-02T15:31:29.1245824+01:00
44,PictureID,6,2024-04-02T15:31:29.1247616+01:00
44,TrialITI,1.1,2024-04-02T15:31:29.1248384+01:00
44,StimOn,1,2024-04-02T15:31:30.2276992+01:00
44,StimOn,0,2024-04-02T15:31:31.2248448+01:00
45,PictureID,8,2024-04-02T15:31:31.2252416+01:00
45,TrialITI,1.6,2024-04-02T15:31:31.2253312+01:00
45,StimOn,1,2024-04-02T15:31:32.8447232+01:00
45,StimOn,0,2024-04-02T15:31:33.8418944+01:00
45,PictureID,5,2024-04-02T15:31:33.8421376+01:00
45,TrialITI,1.8,2024-04-02T15:31:33.8422400+01:00
45,StimOn,1,2024-04-02T15:31:35.6618624+01:00
45,StimOn,0,2024-04-02T15:31:36.6588672+01:00
45,PictureID,0,2024-04-02T15:31:36.6590592+01:00
45,TrialITI,2,2024-04-02T15:31:36.6591488+01:00
45,StimOn,1,2024-04-02T15:31:38.6788864+01:00
45,StimOn,0,2024-04-02T15:31:39.6759040+01:00
45,PictureID,4,2024-04-02T15:31:39.6760704+01:00
45,TrialITI,1.8,2024-04-02T15:31:39.6761728+01:00
